SEQ,TX_TIME_US,RX_TIME_US,LATENCY_US,JITTER_US
7238,8329268,8330524,1256,27
7239,8379869,8381091,1222,34
7240,8430469,8431691,1222,0
7241,8481069,8482296,1227,5
7242,8531668,8532901,1233,6
7243,8582268,8583510,1242,9
7244,8632869,8634105,1236,6
7245,8683469,8684697,1228,8
7246,8734069,8735270,1201,27
7247,8784668,8785904,1236,35
7248,8835268,8836496,1228,8
7249,8885869,8887083,1214,14
7250,8936469,8937704,1235,21
7251,8987069,8988297,1228,7
7252,9037668,9038906,1238,10
7253,9088268,9089499,1231,7
7254,9138869,9140073,1204,27
7255,9189469,9190693,1224,20
7256,9240069,9241299,1230,6
7257,9290668,9291884,1216,14
7258,9341268,9342477,1209,7
7259,9391869,9393092,1223,14
7260,9442469,9443684,1215,8
7261,9493069,9494301,1232,17
7262,9543668,9544874,1206,26
7263,9594268,9595499,1231,25
7264,9644869,9646094,1225,6
7265,9695469,9696698,1229,4
7266,9746069,9747283,1214,15
7267,9796668,9797944,1276,62
7268,9847268,9848513,1245,31
7269,9897869,9899104,1235,10
7270,9948469,9949676,1207,28
7271,9999069,10000314,1245,38
7272,10049668,10050879,1211,34
7273,10100268,10101527,1259,48
7274,10150869,10152082,1213,46
7275,10201469,10202703,1234,21
7276,10252069,10253312,1243,9
7277,10302668,10303881,1213,30
7278,10353268,10354478,1210,3
7279,10403869,10405104,1235,25
7280,10454469,10455693,1224,11
7281,10505069,10506286,1217,7
7282,10555668,10556887,1219,2
7283,10606268,10607508,1240,21
7284,10656869,10658095,1226,14
7285,10707469,10708687,1218,8
7286,10758069,10759285,1216,2
7287,10808668,10809933,1265,49
7288,10859268,10860498,1230,35
7289,10909869,10911101,1232,2
7290,10960469,10961685,1216,16
7291,11011069,11012302,1233,17
7292,11061668,11062896,1228,5
7293,11112268,11113500,1232,4
7294,11162869,11164083,1214,18
7295,11213469,11214684,1215,1
7296,11264069,11265301,1232,17
7297,11314668,11315898,1230,2
7298,11365268,11366483,1215,15
7299,11415869,11417105,1236,21
7300,11466469,11467682,1213,23
7301,11517069,11518279,1210,3
7302,11567668,11568896,1228,18
7303,11618268,11619481,1213,15
7304,11668869,11670080,1211,2
7305,11719469,11720692,1223,12
7306,11770069,11771273,1204,19
7307,11820668,11821927,1259,55
7308,11871268,11872483,1215,44
7309,11921869,11923082,1213,2
7310,11972469,11973678,1209,4
7311,12023069,12024288,1219,10
7312,12073668,12074897,1229,10
7313,12124268,12125494,1226,3
7314,12174869,12176080,1211,15
7315,12225469,12226680,1211,0
7316,12276069,12277302,1233,22
7317,12326668,12327927,1259,26
7318,12377268,12378487,1219,40
7319,12427869,12429083,1214,5
7320,12478469,12479699,1230,16
7321,12529069,12530304,1235,5
7322,12579668,12580881,1213,22
7323,12630268,12631494,1226,13
7324,12680869,12682104,1235,9
7325,12731469,12732681,1212,23
7326,12782069,12783274,1205,7
7327,12832668,12833911,1243,38
7328,12883268,12884496,1228,15
7329,12933869,12935079,1210,18
7330,12984469,12985683,1214,4
7331,13035069,13036305,1236,22
7332,13085668,13086882,1214,22
7333,13136268,13137494,1226,12
7334,13186869,13188089,1220,6
7335,13237469,13238697,1228,8
7336,13288069,13289275,1206,22
7337,13338668,13339892,1224,18
7338,13389268,13390501,1233,9
7339,13439869,13441087,1218,15
7340,13490469,13491700,1231,13
7341,13541069,13542277,1208,23
7342,13591668,13592894,1226,18
7343,13642268,13643507,1239,13
7344,13692869,13694098,1229,10
7345,13743469,13744678,1209,20
7346,13794069,13795299,1230,21
7347,13844668,13845904,1236,6
7348,13895268,13896497,1229,7
7349,13945869,13947096,1227,2
7350,13996469,13997684,1215,12
7351,14047069,14048289,1220,5
7352,14097668,14098899,1231,11
7353,14148268,14149479,1211,20
7354,14198869,14200106,1237,26
7355,14249469,14250687,1218,19
7356,14300069,14301284,1215,3
7357,14350668,14351905,1237,22
7358,14401268,14402506,1238,1
7359,14451869,14453104,1235,3
7360,14502469,14503676,1207,28
7361,14553069,14554310,1241,34
7362,14603668,14604871,1203,38
7363,14654268,14655504,1236,33
7364,14704869,14706095,1226,10
7365,14755469,14756687,1218,8
7366,14806069,14807276,1207,11
7367,14856668,14857897,1229,22
7368,14907268,14908490,1222,7
7369,14957869,14959121,1252,30
7370,15008469,15009681,1212,40
7371,15059069,15060294,1225,13
7372,15109668,15110895,1227,2
7373,15160268,15161492,1224,3
7374,15210869,15212115,1246,22
7375,15261469,15262715,1246,0
7376,15312069,15313277,1208,38
7377,15362668,15363886,1218,10
7378,15413268,15414482,1214,4
7379,15463869,15465093,1224,10
7380,15514469,15515702,1233,9
7381,15565069,15566295,1226,7
7382,15615668,15616876,1208,18
7383,15666268,15667505,1237,29
7384,15716869,15718095,1226,11
7385,15767469,15768708,1239,13
7386,15818069,15819285,1216,23
7387,15868668,15869902,1234,18
7388,15919268,15920487,1219,15
7389,15969869,15971085,1216,3
7390,16020469,16021685,1216,0
7391,16071069,16072303,1234,18
7392,16121668,16122900,1232,2
7393,16172268,16173480,1212,20
7394,16222869,16224103,1234,22
7395,16273469,16274731,1262,28
7396,16324069,16325292,1223,39
7397,16374668,16375894,1226,3
7398,16425268,16426494,1226,0
7399,16475869,16477085,1216,10
7400,16526469,16527693,1224,8
7401,16577069,16578322,1253,29
7402,16627668,16628887,1219,34
7403,16678268,16679512,1244,25
7404,16728869,16730111,1242,2
7405,16779469,16780707,1238,4
7406,16830069,16831296,1227,11
7407,16880668,16881901,1233,6
7408,16931268,16932518,1250,17
7409,16981869,16983101,1232,18
7410,17032469,17033702,1233,1
7411,17083069,17084311,1242,9
7412,17133668,17134896,1228,14
7413,17184268,17185500,1232,4
7414,17234869,17236099,1230,2
7415,17285469,17286700,1231,1
7416,17336069,17337305,1236,5
7417,17386668,17387902,1234,2
7418,17437268,17438499,1231,3
7419,17487869,17489097,1228,3
7420,17538469,17539682,1213,15
7421,17589069,17590291,1222,9
7422,17639668,17640884,1216,6
7423,17690268,17691509,1241,25
7424,17740869,17742104,1235,6
7425,17791469,17792672,1203,32
7426,17842069,17843301,1232,29
7427,17892668,17893918,1250,18
7428,17943268,17944491,1223,27
7429,17993869,17995122,1253,30
7430,18044469,18045686,1217,36
7431,18095069,18096291,1222,5
7432,18145668,18146877,1209,13
7433,18196268,18197509,1241,32
7434,18246869,18248076,1207,34
7435,18297469,18298685,1216,9
7436,18348069,18349306,1237,21
7437,18398668,18399887,1219,18
7438,18449268,18450480,1212,7
7439,18499869,18501094,1225,13
7440,18550469,18551678,1209,16
7441,18601069,18602288,1219,10
7442,18651668,18652877,1209,10
7443,18702268,18703486,1218,9
7444,18752869,18754089,1220,2
7445,18803469,18804689,1220,0
7446,18854069,18855286,1217,3
7447,18904668,18905887,1219,2
7448,18955268,18956492,1224,5
7449,19005869,19007095,1226,2
7450,19056469,19057687,1218,8
7451,19107069,19108288,1219,1
7452,19157668,19158881,1213,6
7453,19208268,19209506,1238,25
7454,19258869,19260073,1204,34
7455,19309469,19310705,1236,32
7456,19360069,19361271,1202,34
7457,19410668,19411896,1228,26
7458,19461268,19462480,1212,16
7459,19511869,19513103,1234,22
7460,19562469,19563688,1219,15
7461,19613069,19614281,1212,7
7462,19663668,19664890,1222,10
7463,19714268,19715507,1239,17
7464,19764869,19766085,1216,23
7465,19815469,19816694,1225,9
7466,19866069,19867267,1198,27
7467,19916668,19917892,1224,26
7468,19967268,19968497,1229,5
7469,20017869,20019096,1227,2
7470,20068469,20069700,1231,4
7471,20119069,20120302,1233,2
7472,20169668,20170874,1206,27
7473,20220268,20221483,1215,9
7474,20270869,20272094,1225,10
7475,20321469,20322690,1221,4
7476,20372069,20373275,1206,15
7477,20422668,20423929,1261,55
7478,20473268,20474485,1217,44
7479,20523869,20525084,1215,2
7480,20574469,20575693,1224,9
7481,20625069,20626290,1221,3
7482,20675668,20676895,1227,6
7483,20726268,20727496,1228,1
7484,20776869,20778090,1221,7
7485,20827469,20828675,1206,15
7486,20878069,20879292,1223,17
7487,20928668,20929905,1237,14
7488,20979268,20980502,1234,3
7489,21029869,21031101,1232,2
7490,21080469,21081709,1240,8
7491,21131069,21132298,1229,11
7492,21181668,21182888,1220,9
7493,21232268,21233504,1236,16
7494,21282869,21284091,1222,14
7495,21333469,21334675,1206,16
7496,21384069,21385273,1204,2
7497,21434668,21435925,1257,53
7498,21485268,21486518,1250,7
7499,21535869,21538521,2652,1402
7500,21586469,21590145,3676,1024
7501,21637069,21638278,1209,2467
7502,21687668,21691347,3679,2470
7503,21738268,21739492,1224,2455
7504,21788869,21790079,1210,14
7505,21839469,21840695,1226,16
7506,21890069,21891292,1223,3
7507,21940668,21941890,1222,1
7508,21991268,21992478,1210,12
7509,22041869,22043113,1244,34
7510,22092469,22093709,1240,4
7511,22143069,22144286,1217,23
7512,22193668,22194888,1220,3
7513,22244268,22245480,1212,8
7514,22294869,22296075,1206,6
7515,22345469,22346712,1243,37
7516,22396069,22397273,1204,39
7517,22446668,22447934,1266,62
7518,22497268,22498467,1199,67
7519,22547869,22549109,1240,41
7520,22598469,22599689,1220,20
7521,22649069,22650279,1210,10
7522,22699668,22700888,1220,10
7523,22750268,22751517,1249,29
7524,22800869,22802080,1211,38
7525,22851469,22852676,1207,4
7526,22902069,22903289,1220,13
7527,22952668,22953882,1214,6
7528,23003268,23004511,1243,29
7529,23053869,23055130,1261,18
7530,23104469,23105706,1237,24
7531,23155069,23156283,1214,23
7532,23205668,23206904,1236,22
7533,23256268,23257485,1217,19
7534,23306869,23308068,1199,18
7535,23357469,23358704,1235,36
7536,23408069,23409290,1221,14
7537,23458668,23459911,1243,22
7538,23509268,23510475,1207,36
7539,23559869,23561098,1229,22
7540,23610469,23611703,1234,5
7541,23661069,23662288,1219,15
7542,23711668,23712881,1213,6
7543,23762268,23763482,1214,1
7544,23812869,23814084,1215,1
7545,23863469,23864685,1216,1
7546,23914069,23915266,1197,19
7547,23964668,23965887,1219,22
7548,24015268,24016488,1220,1
7549,24065869,24067103,1234,14
7550,24116469,24117687,1218,16
7551,24167069,24168313,1244,26
7552,24217668,24218881,1213,31
7553,24268268,24269514,1246,33
7554,24318869,24320093,1224,22
7555,24369469,24370705,1236,12
7556,24420069,24421286,1217,19
7557,24470668,24471884,1216,1
7558,24521268,24522472,1204,12
7559,24571869,24573087,1218,14
7560,24622469,24623684,1215,3
7561,24673069,24674313,1244,29
7562,24723668,24724882,1214,30
7563,24774268,24775494,1226,12
7564,24824869,24826085,1216,10
7565,24875469,24876686,1217,1
7566,24926069,24927299,1230,13
7567,24976668,24977912,1244,14
7568,25027268,25028493,1225,19
7569,25077869,25079087,1218,7
7570,25128469,25129687,1218,0
7571,25179069,25180293,1224,6
7572,25229668,25230894,1226,2
7573,25280268,25281503,1235,9
7574,25330869,25332078,1209,26
7575,25381469,25382698,1229,20
7576,25432069,25433283,1214,15
7577,25482668,25483884,1216,2
7578,25533268,25534469,1201,15
7579,18588,19810,1222,21
7580,69188,70415,1227,5
7581,119788,121004,1216,11
7582,170386,171613,1227,11
7583,220986,222234,1248,21
7584,271588,272821,1233,15
7585,322188,323413,1225,8
7586,372788,374002,1214,11
7587,423386,424607,1221,7
7588,473986,475236,1250,29
7589,524588,525823,1235,15
7590,575188,576407,1219,16
7591,625788,627008,1220,1
7592,676386,677618,1232,12
7593,726986,728206,1220,12
7594,777588,778785,1197,23
7595,828188,829414,1226,29
7596,878788,880003,1215,11
7597,929386,930616,1230,15
7598,979986,981201,1215,15
7599,1030588,1031795,1207,8
7600,1081188,1082411,1223,16
7601,1131788,1133009,1221,2
7602,1182386,1183594,1208,13
7603,1232986,1234222,1236,28
7604,1283588,1284810,1222,14
7605,1334188,1335406,1218,4
7606,1384788,1385991,1203,15
7607,1435386,1436608,1222,19
7608,1485986,1487209,1223,1
7609,1536588,1537796,1208,15
7610,1587188,1588392,1204,4
7611,1637788,1639021,1233,29
7612,1688386,1689602,1216,17
7613,1738986,1740207,1221,5
7614,1789588,1790817,1229,8
7615,1840188,1841446,1258,29
7616,1890788,1892000,1212,46
7617,1941386,1942613,1227,15
7618,1991986,1993193,1207,20
7619,2042588,2043816,1228,21
7620,2093188,2094452,1264,36
7621,2143788,2145014,1226,38
7622,2194386,2195587,1201,25
7623,2244986,2246211,1225,24
7624,2295588,2296814,1226,1
7625,2346188,2347402,1214,12
7626,2396788,2397992,1204,10
7627,2447386,2448661,1275,71
7628,2497986,2499202,1216,59
7629,2548588,2549796,1208,8
7630,2599188,2600409,1221,13
7631,2649788,2651010,1222,1
7632,2700386,2701623,1237,15
7633,2750986,2752260,1274,37
7634,2801588,2802807,1219,55
7635,2852188,2853395,1207,12
7636,2902788,2904008,1220,13
7637,2953386,2954605,1219,1
7638,3003986,3005186,1200,19
7639,3054588,3055801,1213,13
7640,3105188,3106425,1237,24
7641,3155788,3157014,1226,11
7642,3206386,3207604,1218,8
7643,3256986,3258200,1214,4
7644,3307588,3308807,1219,5
7645,3358188,3359400,1212,7
7646,3408788,3410021,1233,21
7647,3459386,3460626,1240,7
7648,3509986,3511207,1221,19
7649,3560588,3561797,1209,12
7650,3611188,3612413,1225,16
7651,3661788,3663019,1231,6
7652,3712386,3713608,1222,9
7653,3762986,3764229,1243,21
7654,3813588,3814796,1208,35
7655,3864188,3865412,1224,16
7656,3914788,3916009,1221,3
7657,3965386,3966622,1236,15
7658,4015986,4017186,1200,36
7659,4066588,4067826,1238,38
7660,4117188,4118434,1246,8
7661,4167788,4169027,1239,7
7662,4218386,4219644,1258,19
7663,4268986,4270221,1235,23
7664,4319588,4320803,1215,20
7665,4370188,4371404,1216,1
7666,4420788,4421993,1205,11
7667,4471386,4472622,1236,31
7668,4521986,4523223,1237,1
7669,4572588,4573798,1210,27
7670,4623188,4624386,1198,12
7671,4673788,4675000,1212,14
7672,4724386,4725609,1223,11
7673,4774986,4776237,1251,28
7674,4825588,4826796,1208,43
7675,4876188,4877413,1225,17
7676,4926788,4928002,1214,11
7677,4977386,4978607,1221,7
7678,5027986,5029212,1226,5
7679,5078588,5079834,1246,20
7680,5129188,5130419,1231,15
7681,5179788,5181024,1236,5
7682,5230386,5231613,1227,9
7683,5280986,5282214,1228,1
7684,5331588,5332817,1229,1
7685,5382188,5383421,1233,4
7686,5432788,5433998,1210,23
7687,5483386,5484611,1225,15
7688,5533986,5535228,1242,17
7689,5584588,5585811,1223,19
7690,5635188,5636407,1219,4
7691,5685788,5687004,1216,3
7692,5736386,5737626,1240,24
7693,5786986,5788242,1256,16
7694,5837588,5838821,1233,23
7695,5888188,5889405,1217,16
7696,5938788,5939998,1210,7
7697,5989386,5990608,1222,12
7698,6039986,6041193,1207,15
7699,6090588,6091807,1219,12
7700,6141188,6142428,1240,21
7701,6191788,6193005,1217,23
7702,6242386,6243626,1240,23
7703,6292986,6294235,1249,9
7704,6343588,6344817,1229,20
7705,6394188,6395413,1225,4
7706,6444788,6445995,1207,18
7707,6495386,6496608,1222,15
7708,6545986,6547208,1222,0
7709,6596588,6597808,1220,2
7710,6647188,6648408,1220,0
7711,6697788,6699073,1285,65
7712,6748386,6749638,1252,33
7713,6798986,6800223,1237,15
7714,6849588,6850810,1222,15
7715,6900188,6901402,1214,8
7716,6950788,6952039,1251,37
7717,7001386,7002636,1250,1
7718,7051986,7053221,1235,15
7719,7102588,7103824,1236,1
7720,7153188,7154408,1220,16
7721,7203788,7205002,1214,6
7722,7254386,7255599,1213,1
7723,7304986,7306227,1241,28
7724,7355588,7356838,1250,9
7725,7406188,7407415,1227,23
7726,7456788,7458000,1212,15
7727,7507386,7508621,1235,23
7728,7557986,7559202,1216,19
7729,7608588,7609824,1236,20
7730,7659188,7660397,1209,27
7731,7709788,7711022,1234,25
7732,7760386,7761627,1241,7
7733,7810986,7812224,1238,3
7734,7861588,7862795,1207,31
7735,7912188,7913411,1223,16
7736,7962788,7964016,1228,5
7737,8013386,8014609,1223,5
7738,8063986,8065202,1216,7
7739,8114588,8115821,1233,17
7740,8165188,8166418,1230,3
7741,8215788,8217019,1231,1
7742,8266386,8267636,1250,19
7743,8316986,8318268,1282,32
7744,8367588,8368811,1223,59
7745,8418188,8419420,1232,9
7746,8468788,8470005,1217,15
7747,8519386,8520614,1228,11
7748,8569986,8571235,1249,21
7749,8620588,8621826,1238,11
7750,8671188,8672418,1230,8
7751,8721788,8723023,1235,5
7752,8772386,8773608,1222,13
7753,8822986,8824221,1235,13
7754,8873588,8874788,1200,35
7755,8924188,8925420,1232,32
7756,8974788,8976018,1230,2
7757,9025386,9026615,1229,1
7758,9075986,9077219,1233,4
7759,9126588,9127798,1210,23
7760,9177188,9178418,1230,20
7761,9227788,9229032,1244,14
7762,9278386,9279601,1215,29
7763,9328986,9330269,1283,68
7764,9379588,9380844,1256,27
7765,9430188,9431396,1208,48
7766,9480788,9482010,1222,14
7767,9531386,9532627,1241,19
7768,9581986,9583204,1218,23
7769,9632588,9633811,1223,5
7770,9683188,9684403,1215,8
7771,9733788,9735004,1216,1
7772,9784386,9785617,1231,15
7773,9834986,9836210,1224,7
7774,9885588,9886809,1221,3
7775,9936188,9937437,1249,28
7776,9986788,9988002,1214,35
7777,10037386,10038595,1209,5
7778,10087986,10089196,1210,1
7779,10138588,10139803,1215,5
7780,10189188,10190411,1223,8
7781,10239788,10241021,1233,10
7782,10290386,10291606,1220,13
7783,10340986,10342214,1228,8
7784,10391588,10392825,1237,9
7785,10442188,10443421,1233,4
7786,10492788,10494003,1215,18
7787,10543386,10544620,1234,19
7788,10593986,10595216,1230,4
7789,10644588,10645807,1219,11
7790,10695188,10696416,1228,9
7791,10745788,10747009,1221,7
7792,10796386,10797610,1224,3
7793,10846986,10848227,1241,17
7794,10897588,10898797,1209,32
7795,10948188,10949406,1218,9
7796,10998788,11000031,1243,25
7797,11049386,11050612,1226,17
7798,11099986,11101205,1219,7
7799,11150588,11151812,1224,5
7800,11201188,11202408,1220,4
7801,11251788,11252997,1209,11
7802,11302386,11303603,1217,8
7803,11352986,11354231,1245,28
7804,11403588,11404830,1242,3
7805,11454188,11455419,1231,11
7806,11504788,11506000,1212,19
7807,11555386,11556633,1247,35
7808,11605986,11607222,1236,11
7809,11656588,11657813,1225,11
7810,11707188,11708405,1217,8
7811,11757788,11759014,1226,9
7812,11808386,11809627,1241,15
7813,11858986,11860223,1237,4
7814,11909588,11910791,1203,34
7815,11960188,11961411,1223,20
7816,12010788,12012000,1212,11
7817,12061386,12062613,1227,15
7818,12111986,12113194,1208,19
7819,12162588,12163809,1221,13
7820,12213188,12214401,1213,8
7821,12263788,12264994,1206,7
7822,12314386,12315595,1209,3
7823,12364986,12366212,1226,17
7824,12415588,12416815,1227,1
7825,12466188,12467428,1240,13
7826,12516788,12518021,1233,7
7827,12567386,12568610,1224,9
7828,12617986,12619218,1232,8
7829,12668588,12669801,1213,19
7830,12719188,12720394,1206,7
7831,12769788,12771003,1215,9
7832,12820386,12821612,1226,11
7833,12870986,12872221,1235,9
7834,12921588,12922783,1195,40
7835,12972188,12973408,1220,25
7836,13022788,13024010,1222,2
7837,13073386,13074598,1212,10
7838,13123986,13125203,1217,5
7839,13174588,13175834,1246,29
7840,13225188,13226418,1230,16
7841,13275788,13277003,1215,15
7842,13326386,13327605,1219,4
7843,13376986,13378217,1231,12
7844,13427588,13428816,1228,3
7845,13478188,13479416,1228,0
7846,13528788,13529993,1205,23
7847,13579386,13580599,1213,8
7848,13629986,13631224,1238,25
7849,13680588,13681814,1226,12
7850,13731188,13732391,1203,23
7851,13781788,13783016,1228,25
7852,13832386,13833613,1227,1
7853,13882986,13884210,1224,3
7854,13933588,13934813,1225,1
7855,13984188,13985417,1229,4
7856,14034788,14036014,1226,3
7857,14085386,14086607,1221,5
7858,14135986,14137188,1202,19
7859,14186588,14187803,1215,13
7860,14237188,14238423,1235,20
7861,14287788,14289009,1221,14
7862,14338386,14339586,1200,21
7863,14388986,14390206,1220,20
7864,14439588,14440817,1229,9
7865,14490188,14491405,1217,12
7866,14540788,14541995,1207,10
7867,14591386,14592600,1214,7
7868,14641986,14643220,1234,20
7869,14692588,14693827,1239,5
7870,14743188,14744435,1247,8
7871,14793788,14795029,1241,6
7872,14844386,14845606,1220,21
7873,14894986,14896223,1237,17
7874,14945588,14946826,1238,1
7875,14996188,14997414,1226,12
7876,15046788,15048031,1243,17
7877,15097386,15098612,1226,17
7878,15147986,15149201,1215,11
7879,15198588,15199808,1220,5
7880,15249188,15250420,1232,12
7881,15299788,15300997,1209,23
7882,15350386,15351594,1208,1
7883,15400986,15402227,1241,33
7884,15451588,15452810,1222,19
7885,15502188,15503422,1234,12
7886,15552788,15554032,1244,10
7887,15603386,15604601,1215,29
7888,15653986,15655193,1207,8
7889,15704588,15705808,1220,13
7890,15755188,15756401,1213,7
7891,15805788,15807010,1222,9
7892,15856386,15857643,1257,35
7893,15906986,15908211,1225,32
7894,15957588,15958798,1210,15
7895,16008188,16009431,1243,33
7896,16058788,16060036,1248,5
7897,16109386,16110609,1223,25
7898,16159986,16161194,1208,15
7899,16210588,16211796,1208,0
7900,16261188,16262437,1249,41
7901,16311788,16313014,1226,23
7902,16362386,16363591,1205,21
7903,16412986,16414232,1246,41
7904,16463588,16464811,1223,23
7905,16514188,16515415,1227,4
7906,16564788,16566048,1260,33
7907,16615386,16616606,1220,40
7908,16665986,16667226,1240,20
7909,16716588,16717829,1241,1
7910,16767188,16768393,1205,36
7911,16817788,16819147,1359,154
7912,16868386,16875332,6946,5587
7913,16918986,16920237,1251,5695
7914,16969588,16970747,1159,92
7915,17020188,17021359,1171,12
7916,17070788,17071973,1185,14
7917,17121386,17122562,1176,9
7918,17171986,17173162,1176,0
7919,17222588,17223778,1190,14
7920,17273188,17274354,1166,24
7921,17323788,17324975,1187,21
7922,17374386,17375552,1166,21
7923,17424986,17426173,1187,21
7924,17475588,17476932,1344,157
7925,17526188,17530024,3836,2492
7926,17576788,17578025,1237,2599
7927,17627386,17628674,1288,51
7928,17677986,17679143,1157,131
7929,17728588,17729729,1141,16
7930,17779188,17780342,1154,13
7931,17829788,17830987,1199,45
7932,17880386,17881568,1182,17
7933,17930986,17932161,1175,7
7934,17981588,17982760,1172,3
7935,18032188,18033392,1204,32
7936,18082788,18083949,1161,43
7937,18133386,18134563,1177,16
7938,18183986,18185151,1165,12
7939,18234588,18235830,1242,77
7940,18285188,18286358,1170,72
7941,18335788,18336976,1188,18
7942,18386386,18387552,1166,22
7943,18436986,18438161,1175,9
7944,18487588,18488764,1176,1
7945,18538188,18539352,1164,12
7946,18588788,18589966,1178,14
7947,18639386,18640567,1181,3
7948,18689986,18691167,1181,0
7949,18740588,18741771,1183,2
7950,18791188,18792359,1171,12
7951,18841788,18842976,1188,17
7952,18892386,18893565,1179,9
7953,18942986,18944170,1184,5
7954,18993588,18994744,1156,28
7955,19044188,19045353,1165,9
7956,19094788,19095962,1174,9
7957,19145386,19146559,1173,1
7958,19195986,19197156,1170,3
7959,19246588,19247767,1179,9
7960,19297188,19298343,1155,24
7961,19347788,19348965,1177,22
7962,19398386,19399542,1156,21
7963,19448986,19450166,1180,24
7964,19499588,19500745,1157,23
7965,19550188,19551361,1173,16
7966,19600788,19601943,1155,18
7967,19651386,19652576,1190,35
7968,19701986,19703153,1167,23
7969,19752588,19753751,1163,4
7970,19803188,19804344,1156,7
7971,19853788,19854965,1177,21
7972,19904386,19905554,1168,9
7973,19954986,19956179,1193,25
7974,20005588,20006746,1158,35
7975,20056188,20057374,1186,28
7976,20106788,20107951,1163,23
7977,20157386,20158552,1166,3
7978,20207986,20209145,1159,7
7979,20258588,20259776,1188,29
7980,20309188,20310340,1152,36
7981,20359788,20360949,1161,9
7982,20410386,20411551,1165,4
7983,20460986,20462167,1181,16
7984,20511588,20512762,1174,7
7985,20562188,20563379,1191,17
7986,20612788,20613936,1148,43
7987,20663386,20664553,1167,19
7988,20713986,20715154,1168,1
7989,20764588,20765752,1164,4
7990,20815188,20816333,1145,19
7991,20865788,20866974,1186,41
7992,20916386,20917571,1185,1
7993,20966986,20968172,1186,1
7994,21017588,21018755,1167,19
7995,21068188,21069371,1183,16
7996,21118788,21119952,1164,19
7997,21169386,21170561,1175,11
7998,21219986,21221161,1175,0
7999,21270588,21271780,1192,17
8000,21321188,21322345,1157,35
8001,21371788,21372966,1178,21
8002,21422386,21423543,1157,21
8003,21472986,21474159,1173,16
8004,21523588,21524758,1170,3
8005,21574188,21575371,1183,13
8006,21624788,21625940,1152,31
8007,21675386,21676553,1167,15
8008,21725986,21727158,1172,5
8009,21776588,21777752,1164,8
8010,21827188,21828345,1157,7
8011,21877788,21882254,4466,3309
8012,21928386,21929595,1209,3257
8013,21978986,21980236,1250,41
8014,22029588,22030822,1234,16
8015,22080188,22081435,1247,13
8016,22130788,22132008,1220,27
8017,22181386,22182641,1255,35
8018,22231986,22233190,1204,51
8019,22282588,22283856,1268,64
8020,22333188,22334413,1225,43
8021,22383788,22385010,1222,3
8022,22434386,22435623,1237,15
8023,22484986,22486236,1250,13
8024,22535588,22536807,1219,31
8025,22586188,22587427,1239,20
8026,22636788,22638000,1212,27
8027,22687386,22688637,1251,39
8028,22737986,22739214,1228,23
8029,22788588,22789941,1353,125
8030,22839188,22840441,1253,100
8031,22889788,22891058,1270,17
8032,22940386,22941620,1234,36
8033,22990986,22992232,1246,12
8034,23041588,23042807,1219,27
8035,23092188,23093432,1244,25
8036,23142788,23144025,1237,7
8037,23193386,23194626,1240,3
8038,23243986,23245191,1205,35
8039,23294588,23295849,1261,56
8040,23345188,23346418,1230,31
8041,23395788,23397031,1243,13
8042,23446386,23447592,1206,37
8043,23496986,23498245,1259,53
8044,23547588,23548816,1228,31
8045,23598188,23599436,1248,20
8046,23648788,23650021,1233,15
8047,23699386,23700622,1236,3
8048,23749986,23751303,1317,81
8049,23800588,23801946,1358,41
8050,23851188,23852414,1226,132
8051,23901788,23903019,1231,5
8052,23952386,23953620,1234,3
8053,24002986,24004229,1243,9
8054,24053588,24054820,1232,11
8055,24104188,24105428,1240,8
8056,24154788,24156022,1234,6
8057,24205386,24206631,1245,11
8058,24255986,24257199,1213,32
8059,24306588,24307822,1234,21
8060,24357188,24358407,1219,15
8061,24407788,24409024,1236,17
8062,24458386,24459601,1215,21
8063,24508986,24510250,1264,49
8064,24559588,24560820,1232,32
8065,24610188,24611425,1237,5
8066,24660788,24662026,1238,1
8067,24711386,24712647,1261,23
8068,24761986,24763208,1222,39
8069,24812588,24813846,1258,36
8070,24863188,24864382,1194,64
8071,24913788,24915060,1272,78
8072,24964386,24965625,1239,33
8073,25014986,25016222,1236,3
8074,25065588,25066800,1212,24
8075,25116188,25117440,1252,40
8076,25166788,25168018,1230,22
8077,25217386,25220455,3069,1839
8078,25267986,25269300,1314,1755
8079,25318588,25319863,1275,39
8080,25369188,25370407,1219,56
8081,25419788,25421092,1304,85
8082,25470386,25471661,1275,29
8083,25520986,25522242,1256,19
8084,6306,7551,1245,11
8085,56906,58160,1254,9
8086,107506,108729,1223,31
8087,158105,159354,1249,26
8088,208705,209935,1230,19
8089,259306,260549,1243,13
8090,309906,311134,1228,15
8091,360506,361759,1253,25
8092,411105,412336,1231,22
8093,461705,462961,1256,25
8094,512306,513532,1226,30
8095,562906,564168,1262,36
8096,613506,614785,1279,17
8097,664105,673047,8942,7663
8098,714705,715947,1242,7700
8099,765306,768669,3363,2121
8100,815906,817130,1224,2139
8101,866506,870199,3693,2469
8102,917105,918352,1247,2446
8103,967705,968965,1260,13
8104,1018306,1019524,1218,42
8105,1068906,1070148,1242,24
8106,1119506,1120737,1231,11
8107,1170105,1171362,1257,26
8108,1220705,1221935,1230,27
8109,1271306,1272546,1240,10
8110,1321906,1323114,1208,32
8111,1372506,1373739,1233,25
8112,1423105,1424337,1232,1
8113,1473705,1474961,1256,24
